valuation_id,position_id,instrument_id,valuation_date,value_usd,method,valuation_level,source,confidence_score,recorded_at
VAL-00796,POS-0045,,2025-11-30,6001210.20,observable_price,level_1,pricing_feed,,2025-12-10
VAL-00797,POS-0045,,2025-12-31,6215021.43,observable_price,level_1,pricing_feed,,2026-01-10
VAL-00798,POS-0045,,2026-01-31,6561105.71,observable_price,level_1,pricing_feed,,2026-02-10
VAL-00799,POS-0045,,2026-02-28,6392593.47,observable_price,level_1,pricing_feed,,2026-03-10
VAL-00800,POS-0045,,2026-03-31,6547516.01,observable_price,level_1,pricing_feed,,2026-04-10
VAL-00801,POS-0046,,2024-04-30,2133420.78,observable_price,level_1,pricing_feed,,2024-05-10
VAL-00802,POS-0046,,2024-05-31,2240091.82,observable_price,level_1,pricing_feed,,2024-06-10
VAL-00803,POS-0046,,2024-06-30,2131747.51,observable_price,level_1,pricing_feed,,2024-07-10
VAL-00804,POS-0046,,2024-07-31,2283596.87,observable_price,level_1,pricing_feed,,2024-08-10
VAL-00805,POS-0046,,2024-08-31,2258916.12,observable_price,level_1,pricing_feed,,2024-09-10
VAL-00806,POS-0046,,2024-09-30,2277740.42,observable_price,level_1,pricing_feed,,2024-10-10
VAL-00807,POS-0046,,2024-10-31,2506560.26,observable_price,level_1,pricing_feed,,2024-11-10
VAL-00808,POS-0046,,2024-11-30,2289035.00,observable_price,level_1,pricing_feed,,2024-12-10
VAL-00809,POS-0046,,2024-12-31,2329193.51,observable_price,level_1,pricing_feed,,2025-01-10
VAL-00810,POS-0046,,2025-01-31,2492755.77,observable_price,level_1,pricing_feed,,2025-02-10
VAL-00811,POS-0046,,2025-02-28,2635402.14,observable_price,level_1,pricing_feed,,2025-03-10
VAL-00812,POS-0046,,2025-03-31,2475186.42,observable_price,level_1,pricing_feed,,2025-04-10
VAL-00813,POS-0046,,2025-04-30,2541698.95,observable_price,level_1,pricing_feed,,2025-05-10
VAL-00814,POS-0046,,2025-05-31,2661756.16,observable_price,level_1,pricing_feed,,2025-06-10
VAL-00815,POS-0046,,2025-06-30,2811095.62,observable_price,level_1,pricing_feed,,2025-07-10
VAL-00816,POS-0046,,2025-07-31,2664684.39,observable_price,level_1,pricing_feed,,2025-08-10
VAL-00817,POS-0046,,2025-08-31,2898942.35,observable_price,level_1,pricing_feed,,2025-09-10
VAL-00818,POS-0046,,2025-09-30,2886811.14,observable_price,level_1,pricing_feed,,2025-10-10
VAL-00819,POS-0046,,2025-10-31,2929897.87,observable_price,level_1,pricing_feed,,2025-11-10
VAL-00820,POS-0046,,2025-11-30,2799801.04,observable_price,level_1,pricing_feed,,2025-12-10
VAL-00821,POS-0046,,2025-12-31,2986789.09,observable_price,level_1,pricing_feed,,2026-01-10
VAL-00822,POS-0046,,2026-01-31,2970056.38,observable_price,level_1,pricing_feed,,2026-02-10
VAL-00823,POS-0046,,2026-02-28,3132363.69,observable_price,level_1,pricing_feed,,2026-03-10
VAL-00824,POS-0046,,2026-03-31,3267480.34,observable_price,level_1,pricing_feed,,2026-04-10
VAL-00825,POS-0047,,2024-04-30,5950176.00,observable_price,level_1,pricing_feed,,2024-05-10
VAL-00826,POS-0047,,2024-05-31,6764606.34,observable_price,level_1,pricing_feed,,2024-06-10
VAL-00827,POS-0047,,2024-06-30,6897245.68,observable_price,level_1,pricing_feed,,2024-07-10
VAL-00828,POS-0047,,2024-07-31,7029885.02,observable_price,level_1,pricing_feed,,2024-08-10
VAL-00829,POS-0047,,2024-08-31,7162524.36,observable_price,level_1,pricing_feed,,2024-09-10
VAL-00830,POS-0047,,2024-09-30,6681551.80,observable_price,level_1,pricing_feed,,2024-10-10
VAL-00831,POS-0047,,2024-10-31,6664197.12,observable_price,level_1,pricing_feed,,2024-11-10
VAL-00832,POS-0047,,2024-11-30,7277809.02,observable_price,level_1,pricing_feed,,2024-12-10
VAL-00833,POS-0047,,2024-12-31,7117898.04,observable_price,level_1,pricing_feed,,2025-01-10
VAL-00834,POS-0047,,2025-01-31,7021207.68,observable_price,level_1,pricing_feed,,2025-02-10
VAL-00835,POS-0047,,2025-02-28,7883983.20,observable_price,level_1,pricing_feed,,2025-03-10
VAL-00836,POS-0047,,2025-03-31,8090999.74,observable_price,level_1,pricing_feed,,2025-04-10
VAL-00837,POS-0047,,2025-04-30,8146782.64,observable_price,level_1,pricing_feed,,2025-05-10
VAL-00838,POS-0047,,2025-05-31,7809606.00,observable_price,level_1,pricing_feed,,2025-06-10
VAL-00839,POS-0047,,2025-06-30,8250910.72,observable_price,level_1,pricing_feed,,2025-07-10
VAL-00840,POS-0047,,2025-07-31,8299255.90,observable_price,level_1,pricing_feed,,2025-08-10
VAL-00841,POS-0047,,2025-08-31,8754196.44,observable_price,level_1,pricing_feed,,2025-09-10
VAL-00842,POS-0047,,2025-09-30,8222399.46,observable_price,level_1,pricing_feed,,2025-10-10
VAL-00843,POS-0047,,2025-10-31,9019475.12,observable_price,level_1,pricing_feed,,2025-11-10
VAL-00844,POS-0047,,2025-11-30,8296776.66,observable_price,level_1,pricing_feed,,2025-12-10
VAL-00845,POS-0047,,2025-12-31,8677340.00,observable_price,level_1,pricing_feed,,2026-01-10
VAL-00846,POS-0047,,2026-01-31,8801302.00,observable_price,level_1,pricing_feed,,2026-02-10
VAL-00847,POS-0047,,2026-02-28,8925264.00,observable_price,level_1,pricing_feed,,2026-03-10
VAL-00848,POS-0047,,2026-03-31,8868241.48,observable_price,level_1,pricing_feed,,2026-04-10
VAL-00849,POS-0048,,2024-04-30,3384100.00,observable_price,level_1,pricing_feed,,2024-05-10
VAL-00850,POS-0048,,2024-05-31,3624371.10,observable_price,level_1,pricing_feed,,2024-06-10
VAL-00851,POS-0048,,2024-06-30,3695437.20,observable_price,level_1,pricing_feed,,2024-07-10
VAL-00852,POS-0048,,2024-07-31,3802374.76,observable_price,level_1,pricing_feed,,2024-08-10
VAL-00853,POS-0048,,2024-08-31,3581731.44,observable_price,level_1,pricing_feed,,2024-09-10
VAL-00854,POS-0048,,2024-09-30,3908635.50,observable_price,level_1,pricing_feed,,2024-10-10
VAL-00855,POS-0048,,2024-10-31,3790192.00,observable_price,level_1,pricing_feed,,2024-11-10
VAL-00856,POS-0048,,2024-11-30,3935031.48,observable_price,level_1,pricing_feed,,2024-12-10
VAL-00857,POS-0048,,2024-12-31,3768533.76,observable_price,level_1,pricing_feed,,2025-01-10
VAL-00858,POS-0048,,2025-01-31,4033170.38,observable_price,level_1,pricing_feed,,2025-02-10
VAL-00859,POS-0048,,2025-02-28,3979701.60,observable_price,level_1,pricing_feed,,2025-03-10
VAL-00860,POS-0048,,2025-03-31,4004743.94,observable_price,level_1,pricing_feed,,2025-04-10
VAL-00861,POS-0048,,2025-04-30,4490023.88,observable_price,level_1,pricing_feed,,2025-05-10
VAL-00862,POS-0048,,2025-05-31,4306605.66,observable_price,level_1,pricing_feed,,2025-06-10
VAL-00863,POS-0048,,2025-06-30,4245015.04,observable_price,level_1,pricing_feed,,2025-07-10
VAL-00864,POS-0048,,2025-07-31,4311343.40,observable_price,level_1,pricing_feed,,2025-08-10
VAL-00865,POS-0048,,2025-08-31,4690362.60,observable_price,level_1,pricing_feed,,2025-09-10
VAL-00866,POS-0048,,2025-09-30,4716081.76,observable_price,level_1,pricing_feed,,2025-10-10
VAL-00867,POS-0048,,2025-10-31,4602376.00,observable_price,level_1,pricing_feed,,2025-11-10
VAL-00868,POS-0048,,2025-11-30,4670058.00,observable_price,level_1,pricing_feed,,2025-12-10
VAL-00869,POS-0048,,2025-12-31,5069381.80,observable_price,level_1,pricing_feed,,2026-01-10
VAL-00870,POS-0048,,2026-01-31,5045693.10,observable_price,level_1,pricing_feed,,2026-02-10
VAL-00871,POS-0048,,2026-02-28,5068028.16,observable_price,level_1,pricing_feed,,2026-03-10
VAL-00872,POS-0048,,2026-03-31,4841970.28,observable_price,level_1,pricing_feed,,2026-04-10
VAL-00873,POS-0049,,2024-04-30,1351123.62,observable_price,level_2,pricing_feed,,2024-05-10
VAL-00874,POS-0049,,2024-05-31,1364634.86,observable_price,level_2,pricing_feed,,2024-06-10
VAL-00875,POS-0049,,2024-06-30,1418944.73,observable_price,level_2,pricing_feed,,2024-07-10
VAL-00876,POS-0049,,2024-07-31,1502396.48,observable_price,level_2,pricing_feed,,2024-08-10
VAL-00877,POS-0049,,2024-08-31,1401989.45,observable_price,level_2,pricing_feed,,2024-09-10
VAL-00878,POS-0049,,2024-09-30,1559090.69,observable_price,level_2,pricing_feed,,2024-10-10
VAL-00879,POS-0049,,2024-10-31,1453914.99,observable_price,level_2,pricing_feed,,2024-11-10
VAL-00880,POS-0049,,2024-11-30,1615784.89,observable_price,level_2,pricing_feed,,2024-12-10
VAL-00881,POS-0049,,2024-12-31,1613400.56,observable_price,level_2,pricing_feed,,2025-01-10
VAL-00882,POS-0049,,2025-01-31,1656848.45,observable_price,level_2,pricing_feed,,2025-02-10
VAL-00883,POS-0049,,2025-02-28,1589557.20,observable_price,level_2,pricing_feed,,2025-03-10
VAL-00884,POS-0049,,2025-03-31,1664531.31,observable_price,level_2,pricing_feed,,2025-04-10
VAL-00885,POS-0049,,2025-04-30,1609691.59,observable_price,level_2,pricing_feed,,2025-05-10
VAL-00886,POS-0049,,2025-05-31,1685725.41,observable_price,level_2,pricing_feed,,2025-06-10
VAL-00887,POS-0049,,2025-06-30,1780304.06,observable_price,level_2,pricing_feed,,2025-07-10
VAL-00888,POS-0049,,2025-07-31,1773680.91,observable_price,level_2,pricing_feed,,2025-08-10
VAL-00889,POS-0049,,2025-08-31,1870908.82,observable_price,level_2,pricing_feed,,2025-09-10
VAL-00890,POS-0049,,2025-09-30,1792755.60,observable_price,level_2,pricing_feed,,2025-10-10
VAL-00891,POS-0049,,2025-10-31,1801498.16,observable_price,level_2,pricing_feed,,2025-11-10
VAL-00892,POS-0049,,2025-11-30,1827990.78,observable_price,level_2,pricing_feed,,2025-12-10
VAL-00893,POS-0049,,2025-12-31,1947207.57,observable_price,level_2,pricing_feed,,2026-01-10
VAL-00894,POS-0049,,2026-01-31,1862166.26,observable_price,level_2,pricing_feed,,2026-02-10
VAL-00895,POS-0049,,2026-02-28,2040991.44,observable_price,level_2,pricing_feed,,2026-03-10
VAL-00896,POS-0049,,2026-03-31,2011319.71,observable_price,level_2,pricing_feed,,2026-04-10
VAL-00897,POS-0050,,2024-04-30,1809151.39,observable_price,level_2,pricing_feed,,2024-05-10
VAL-00898,POS-0050,,2024-05-31,1900146.33,observable_price,level_2,pricing_feed,,2024-06-10
VAL-00899,POS-0050,,2024-06-30,1881517.45,observable_price,level_2,pricing_feed,,2024-07-10
VAL-00900,POS-0050,,2024-07-31,1898713.34,observable_price,level_2,pricing_feed,,2024-08-10
VAL-00901,POS-0050,,2024-08-31,1857156.60,observable_price,level_2,pricing_feed,,2024-09-10
VAL-00902,POS-0050,,2024-09-30,2029473.79,observable_price,level_2,pricing_feed,,2024-10-10
VAL-00903,POS-0050,,2024-10-31,1925940.17,observable_price,level_2,pricing_feed,,2024-11-10
VAL-00904,POS-0050,,2024-11-30,2164533.21,observable_price,level_2,pricing_feed,,2024-12-10
VAL-00905,POS-0050,,2024-12-31,1994723.75,observable_price,level_2,pricing_feed,,2025-01-10
VAL-00906,POS-0050,,2025-01-31,2261618.36,observable_price,level_2,pricing_feed,,2025-02-10
VAL-00907,POS-0050,,2025-02-28,2278456.01,observable_price,level_2,pricing_feed,,2025-03-10
VAL-00908,POS-0050,,2025-03-31,2141605.35,observable_price,level_2,pricing_feed,,2025-04-10
VAL-00909,POS-0050,,2025-04-30,2309981.81,observable_price,level_2,pricing_feed,,2025-05-10
VAL-00910,POS-0050,,2025-05-31,2189252.31,observable_price,level_2,pricing_feed,,2025-06-10
VAL-00911,POS-0050,,2025-06-30,2338641.64,observable_price,level_2,pricing_feed,,2025-07-10
VAL-00912,POS-0050,,2025-07-31,2328610.70,observable_price,level_2,pricing_feed,,2025-08-10
VAL-00913,POS-0050,,2025-08-31,2529945.96,observable_price,level_2,pricing_feed,,2025-09-10
VAL-00914,POS-0050,,2025-09-30,2424262.86,observable_price,level_2,pricing_feed,,2025-10-10
VAL-00915,POS-0050,,2025-10-31,2387363.34,observable_price,level_2,pricing_feed,,2025-11-10
VAL-00916,POS-0050,,2025-11-30,2595505.31,observable_price,level_2,pricing_feed,,2025-12-10
VAL-00917,POS-0050,,2025-12-31,2557889.29,observable_price,level_2,pricing_feed,,2026-01-10
VAL-00918,POS-0050,,2026-01-31,2594430.57,observable_price,level_2,pricing_feed,,2026-02-10
VAL-00919,POS-0050,,2026-02-28,2476208.79,observable_price,level_2,pricing_feed,,2026-03-10
VAL-00920,POS-0050,,2026-03-31,2772121.48,observable_price,level_2,pricing_feed,,2026-04-10
VAL-00921,POS-0051,,2024-04-30,1670232.96,observable_price,level_2,pricing_feed,,2024-05-10
VAL-00922,POS-0051,,2024-05-31,1810114.97,observable_price,level_2,pricing_feed,,2024-06-10
VAL-00923,POS-0051,,2024-06-30,1863701.61,observable_price,level_2,pricing_feed,,2024-07-10
VAL-00924,POS-0051,,2024-07-31,1917984.18,observable_price,level_2,pricing_feed,,2024-08-10
VAL-00925,POS-0051,,2024-08-31,1897802.20,observable_price,level_2,pricing_feed,,2024-09-10
VAL-00926,POS-0051,,2024-09-30,1990360.94,observable_price,level_2,pricing_feed,,2024-10-10
VAL-00927,POS-0051,,2024-10-31,2065521.43,observable_price,level_2,pricing_feed,,2024-11-10
VAL-00928,POS-0051,,2024-11-30,1963567.62,observable_price,level_2,pricing_feed,,2024-12-10
VAL-00929,POS-0051,,2024-12-31,2139290.05,observable_price,level_2,pricing_feed,,2025-01-10
VAL-00930,POS-0051,,2025-01-31,2011934.79,observable_price,level_2,pricing_feed,,2025-02-10
VAL-00931,POS-0051,,2025-02-28,2233936.58,observable_price,level_2,pricing_feed,,2025-03-10
VAL-00932,POS-0051,,2025-03-31,2228717.11,observable_price,level_2,pricing_feed,,2025-04-10
VAL-00933,POS-0051,,2025-04-30,2135810.40,observable_price,level_2,pricing_feed,,2025-05-10
VAL-00934,POS-0051,,2025-05-31,2126415.34,observable_price,level_2,pricing_feed,,2025-06-10
VAL-00935,POS-0051,,2025-06-30,2338326.14,observable_price,level_2,pricing_feed,,2025-07-10
VAL-00936,POS-0051,,2025-07-31,2193920.59,observable_price,level_2,pricing_feed,,2025-08-10
VAL-00937,POS-0051,,2025-08-31,2296570.32,observable_price,level_2,pricing_feed,,2025-09-10
VAL-00938,POS-0051,,2025-09-30,2377994.18,observable_price,level_2,pricing_feed,,2025-10-10
VAL-00939,POS-0051,,2025-10-31,2437148.26,observable_price,level_2,pricing_feed,,2025-11-10
VAL-00940,POS-0051,,2025-11-30,2472988.68,observable_price,level_2,pricing_feed,,2025-12-10
VAL-00941,POS-0051,,2025-12-31,2362683.71,observable_price,level_2,pricing_feed,,2026-01-10
VAL-00942,POS-0051,,2026-01-31,2396436.33,observable_price,level_2,pricing_feed,,2026-02-10
VAL-00943,POS-0051,,2026-02-28,2555456.43,observable_price,level_2,pricing_feed,,2026-03-10
VAL-00944,POS-0051,,2026-03-31,2717956.18,observable_price,level_2,pricing_feed,,2026-04-10
VAL-00945,POS-0052,,2024-04-30,1691667.86,observable_price,level_2,pricing_feed,,2024-05-10
VAL-00946,POS-0052,,2024-05-31,1693248.86,observable_price,level_2,pricing_feed,,2024-06-10
VAL-00947,POS-0052,,2024-06-30,1710007.44,observable_price,level_2,pricing_feed,,2024-07-10
VAL-00948,POS-0052,,2024-07-31,1692616.46,observable_price,level_2,pricing_feed,,2024-08-10
VAL-00949,POS-0052,,2024-08-31,1639178.73,observable_price,level_2,pricing_feed,,2024-09-10
VAL-00950,POS-0052,,2024-09-30,1843443.67,observable_price,level_2,pricing_feed,,2024-10-10
VAL-00951,POS-0052,,2024-10-31,1753010.58,observable_price,level_2,pricing_feed,,2024-11-10
VAL-00952,POS-0052,,2024-11-30,1910477.98,observable_price,level_2,pricing_feed,,2024-12-10
VAL-00953,POS-0052,,2024-12-31,1852297.26,observable_price,level_2,pricing_feed,,2025-01-10
VAL-00954,POS-0052,,2025-01-31,1958856.52,observable_price,level_2,pricing_feed,,2025-02-10
VAL-00955,POS-0052,,2025-02-28,2011029.46,observable_price,level_2,pricing_feed,,2025-03-10
VAL-00956,POS-0052,,2025-03-31,1967393.91,observable_price,level_2,pricing_feed,,2025-04-10
VAL-00957,POS-0052,,2025-04-30,1882020.02,observable_price,level_2,pricing_feed,,2025-05-10
VAL-00958,POS-0052,,2025-05-31,2111580.93,observable_price,level_2,pricing_feed,,2025-06-10
VAL-00959,POS-0052,,2025-06-30,2023677.44,observable_price,level_2,pricing_feed,,2025-07-10
VAL-00960,POS-0052,,2025-07-31,1973085.50,observable_price,level_2,pricing_feed,,2025-08-10
VAL-00961,POS-0052,,2025-08-31,2107786.53,observable_price,level_2,pricing_feed,,2025-09-10
VAL-00962,POS-0052,,2025-09-30,2182093.44,observable_price,level_2,pricing_feed,,2025-10-10
VAL-00963,POS-0052,,2025-10-31,2128655.71,observable_price,level_2,pricing_feed,,2025-11-10
VAL-00964,POS-0052,,2025-11-30,2225412.78,observable_price,level_2,pricing_feed,,2025-12-10
VAL-00965,POS-0052,,2025-12-31,2146995.28,observable_price,level_2,pricing_feed,,2026-01-10
VAL-00966,POS-0052,,2026-01-31,2222566.99,observable_price,level_2,pricing_feed,,2026-02-10
VAL-00967,POS-0052,,2026-02-28,2185571.64,observable_price,level_2,pricing_feed,,2026-03-10
VAL-00968,POS-0052,,2026-03-31,2262091.94,observable_price,level_2,pricing_feed,,2026-04-10
VAL-00969,POS-0053,,2024-04-30,1849699.00,observable_price,level_2,pricing_feed,,2024-05-10
VAL-00970,POS-0053,,2024-05-31,1867826.05,observable_price,level_2,pricing_feed,,2024-06-10
VAL-00971,POS-0053,,2024-06-30,1846739.48,observable_price,level_2,pricing_feed,,2024-07-10
VAL-00972,POS-0053,,2024-07-31,2019501.37,observable_price,level_2,pricing_feed,,2024-08-10
VAL-00973,POS-0053,,2024-08-31,1937744.67,observable_price,level_2,pricing_feed,,2024-09-10
VAL-00974,POS-0053,,2024-09-30,2177095.72,observable_price,level_2,pricing_feed,,2024-10-10
VAL-00975,POS-0053,,2024-10-31,2050946.25,observable_price,level_2,pricing_feed,,2024-11-10
VAL-00976,POS-0053,,2024-11-30,2214089.70,observable_price,level_2,pricing_feed,,2024-12-10
VAL-00977,POS-0053,,2024-12-31,2210020.37,observable_price,level_2,pricing_feed,,2025-01-10
VAL-00978,POS-0053,,2025-01-31,2138991.92,observable_price,level_2,pricing_feed,,2025-02-10
VAL-00979,POS-0053,,2025-02-28,2286227.96,observable_price,level_2,pricing_feed,,2025-03-10
VAL-00980,POS-0053,,2025-03-31,2414597.07,observable_price,level_2,pricing_feed,,2025-04-10
VAL-00981,POS-0053,,2025-04-30,2431244.37,observable_price,level_2,pricing_feed,,2025-05-10
VAL-00982,POS-0053,,2025-05-31,2377233.15,observable_price,level_2,pricing_feed,,2025-06-10
VAL-00983,POS-0053,,2025-06-30,2485995.46,observable_price,level_2,pricing_feed,,2025-07-10
VAL-00984,POS-0053,,2025-07-31,2332470.44,observable_price,level_2,pricing_feed,,2025-08-10
VAL-00985,POS-0053,,2025-08-31,2514850.76,observable_price,level_2,pricing_feed,,2025-09-10
VAL-00986,POS-0053,,2025-09-30,2503382.63,observable_price,level_2,pricing_feed,,2025-10-10
VAL-00987,POS-0053,,2025-10-31,2515590.64,observable_price,level_2,pricing_feed,,2025-11-10
VAL-00988,POS-0053,,2025-11-30,2501532.93,observable_price,level_2,pricing_feed,,2025-12-10
VAL-00989,POS-0053,,2025-12-31,2615474.39,observable_price,level_2,pricing_feed,,2026-01-10
VAL-00990,POS-0053,,2026-01-31,2547775.40,observable_price,level_2,pricing_feed,,2026-02-10
VAL-00991,POS-0053,,2026-02-28,2770109.22,observable_price,level_2,pricing_feed,,2026-03-10
VAL-00992,POS-0053,,2026-03-31,2835588.57,observable_price,level_2,pricing_feed,,2026-04-10
VAL-00993,POS-0054,INS-0054,2024-06-30,4680447.06,manager_mark,level_3,manager_report,0.87,2024-07-10
VAL-00994,POS-0054,INS-0054,2024-09-30,4821323.88,manager_mark,level_3,manager_report,0.86,2024-10-10
VAL-00995,POS-0054,INS-0054,2024-12-31,4867664.94,manager_mark,level_3,manager_report,0.86,2025-01-10
VAL-00996,POS-0054,INS-0054,2025-03-31,5108638.45,manager_mark,level_3,manager_report,0.79,2025-04-10
VAL-00997,POS-0054,INS-0054,2025-06-30,4904737.79,manager_mark,level_3,manager_report,0.81,2025-07-10
VAL-00998,POS-0054,INS-0054,2025-09-30,5199466.93,manager_mark,level_3,manager_report,0.85,2025-10-10
VAL-00999,POS-0054,INS-0054,2025-12-31,5397806.67,manager_mark,level_3,manager_report,0.81,2026-01-10
VAL-01000,POS-0054,INS-0054,2025-12-31,5775653.14,manager_mark,level_3,manager_report,0.87,2026-02-24
VAL-01001,POS-0054,INS-0054,2026-03-31,5124394.41,manager_mark,level_3,manager_report,0.77,2026-04-10
VAL-01002,POS-0054,INS-0054,2026-03-31,5431858.07,manager_mark,level_3,manager_report,0.89,2026-05-25
VAL-01003,POS-0055,INS-0055,2024-06-30,3026860.80,manager_mark,level_3,manager_report,0.85,2024-07-10
VAL-01004,POS-0055,INS-0055,2024-09-30,3216039.60,manager_mark,level_3,manager_report,0.80,2024-10-10
VAL-01005,POS-0055,INS-0055,2024-12-31,3377472.18,manager_mark,level_3,manager_report,0.82,2025-01-10
VAL-01006,POS-0055,INS-0055,2025-03-31,3275315.62,manager_mark,level_3,manager_report,0.86,2025-04-10
VAL-01007,POS-0055,INS-0055,2025-06-30,3269009.66,manager_mark,level_3,manager_report,0.83,2025-07-10
VAL-01008,POS-0055,INS-0055,2025-09-30,3607009.12,manager_mark,level_3,manager_report,0.82,2025-10-10
VAL-01009,POS-0055,INS-0055,2025-12-31,3566650.98,manager_mark,level_3,manager_report,0.82,2026-01-10
VAL-01010,POS-0055,INS-0055,2025-12-31,3709317.02,manager_mark,level_3,manager_report,0.95,2026-02-24
VAL-01011,POS-0055,INS-0055,2026-03-31,3738173.09,manager_mark,level_3,manager_report,0.80,2026-04-10
VAL-01012,POS-0055,INS-0055,2026-03-31,3812936.55,manager_mark,level_3,manager_report,0.91,2026-05-25
VAL-01013,POS-0056,INS-0056,2024-06-30,3912778.80,manager_mark,level_3,manager_report,0.76,2024-07-10
VAL-01014,POS-0056,INS-0056,2024-09-30,4029044.23,manager_mark,level_3,manager_report,0.85,2024-10-10
VAL-01015,POS-0056,INS-0056,2024-12-31,3836759.10,manager_mark,level_3,manager_report,0.76,2025-01-10
VAL-01016,POS-0056,INS-0056,2025-03-31,4226546.40,manager_mark,level_3,manager_report,0.75,2025-04-10
VAL-01017,POS-0056,INS-0056,2025-06-30,4105063.93,manager_mark,level_3,manager_report,0.84,2025-07-10
VAL-01018,POS-0056,INS-0056,2025-09-30,4058110.58,manager_mark,level_3,manager_report,0.78,2025-10-10
VAL-01019,POS-0056,INS-0056,2025-12-31,4382312.26,manager_mark,level_3,manager_report,0.84,2026-01-10
VAL-01020,POS-0056,INS-0056,2025-12-31,4601427.87,manager_mark,level_3,manager_report,0.95,2026-02-24
VAL-01021,POS-0056,INS-0056,2026-03-31,4205678.24,manager_mark,level_3,manager_report,0.80,2026-04-10
VAL-01022,POS-0056,INS-0056,2026-03-31,4542132.50,manager_mark,level_3,manager_report,0.92,2026-05-25
VAL-01023,POS-0057,INS-0057,2024-06-30,5662834.00,appraisal,level_3,appraiser,,2024-07-10
VAL-01024,POS-0057,INS-0057,2024-09-30,5776090.68,appraisal,level_3,appraiser,,2024-10-10
VAL-01025,POS-0057,INS-0057,2024-12-31,6301601.68,appraisal,level_3,appraiser,,2025-01-10
VAL-01026,POS-0057,INS-0057,2025-03-31,5882551.96,appraisal,level_3,appraiser,,2025-04-10
VAL-01027,POS-0057,INS-0057,2025-06-30,6482812.36,appraisal,level_3,appraiser,,2025-07-10
VAL-01028,POS-0057,INS-0057,2025-09-30,6602864.44,appraisal,level_3,appraiser,,2025-10-10
VAL-01029,POS-0057,INS-0057,2025-12-31,6786340.27,appraisal,level_3,appraiser,,2026-01-10
VAL-01030,POS-0057,INS-0057,2025-12-31,7125657.28,appraisal,level_3,appraiser,,2026-02-24
VAL-01031,POS-0057,INS-0057,2026-03-31,6326518.14,appraisal,level_3,appraiser,,2026-04-10
VAL-01032,POS-0057,INS-0057,2026-03-31,6642844.05,appraisal,level_3,appraiser,,2026-05-25
VAL-01033,POS-0058,INS-0058,2024-06-30,6792293.80,appraisal,level_3,appraiser,,2024-07-10
VAL-01034,POS-0058,INS-0058,2024-09-30,7197193.64,appraisal,level_3,appraiser,,2024-10-10
VAL-01035,POS-0058,INS-0058,2024-12-31,6858238.40,appraisal,level_3,appraiser,,2025-01-10
VAL-01036,POS-0058,INS-0058,2025-03-31,7339633.98,appraisal,level_3,appraiser,,2025-04-10
VAL-01037,POS-0058,INS-0058,2025-06-30,7050796.63,appraisal,level_3,appraiser,,2025-07-10
VAL-01038,POS-0058,INS-0058,2025-09-30,7253906.00,appraisal,level_3,appraiser,,2025-10-10
VAL-01039,POS-0058,INS-0058,2025-12-31,7607369.06,appraisal,level_3,appraiser,,2026-01-10
VAL-01040,POS-0058,INS-0058,2025-12-31,8215958.58,appraisal,level_3,appraiser,,2026-02-24
VAL-01041,POS-0058,INS-0058,2026-03-31,7367330.71,appraisal,level_3,appraiser,,2026-04-10
VAL-01042,POS-0058,INS-0058,2026-03-31,7956717.17,appraisal,level_3,appraiser,,2026-05-25
VAL-01043,POS-0059,INS-0059,2024-06-30,3615468.12,mark_to_model,level_2,internal_model,0.64,2024-07-10
VAL-01044,POS-0059,INS-0059,2024-09-30,3725027.76,mark_to_model,level_2,internal_model,0.60,2024-10-10
VAL-01045,POS-0059,INS-0059,2024-12-31,3798067.52,mark_to_model,level_2,internal_model,0.66,2025-01-10
VAL-01046,POS-0059,INS-0059,2025-03-31,3793685.13,mark_to_model,level_2,internal_model,0.69,2025-04-10
VAL-01047,POS-0059,INS-0059,2025-06-30,3825822.63,mark_to_model,level_2,internal_model,0.66,2025-07-10
VAL-01048,POS-0059,INS-0059,2025-09-30,3856499.33,mark_to_model,level_2,internal_model,0.70,2025-10-10
VAL-01049,POS-0059,INS-0059,2025-12-31,4212933.36,mark_to_model,level_2,internal_model,0.71,2026-01-10
VAL-01050,POS-0059,INS-0059,2025-12-31,4592097.36,mark_to_model,level_2,internal_model,0.85,2026-02-24
VAL-01051,POS-0059,INS-0059,2026-03-31,4329796.97,mark_to_model,level_2,internal_model,0.74,2026-04-10
VAL-01052,POS-0059,INS-0059,2026-03-31,4632882.76,mark_to_model,level_2,internal_model,0.93,2026-05-25
VAL-01053,POS-0060,INS-0060,2024-06-30,4498993.00,mark_to_model,level_2,internal_model,0.62,2024-07-10
VAL-01054,POS-0060,INS-0060,2024-09-30,4405413.95,mark_to_model,level_2,internal_model,0.68,2024-10-10
VAL-01055,POS-0060,INS-0060,2024-12-31,4725742.25,mark_to_model,level_2,internal_model,0.72,2025-01-10
VAL-01056,POS-0060,INS-0060,2025-03-31,5007379.21,mark_to_model,level_2,internal_model,0.66,2025-04-10
VAL-01057,POS-0060,INS-0060,2025-06-30,5053268.94,mark_to_model,level_2,internal_model,0.67,2025-07-10
VAL-01058,POS-0060,INS-0060,2025-09-30,4849914.45,mark_to_model,level_2,internal_model,0.64,2025-10-10
VAL-01059,POS-0060,INS-0060,2025-12-31,5341204.49,mark_to_model,level_2,internal_model,0.64,2026-01-10
VAL-01060,POS-0060,INS-0060,2025-12-31,5715088.80,mark_to_model,level_2,internal_model,0.95,2026-02-24
